post_id,tokenization
4470159889698480,"[['Facebook', 'announced', 'that', 'former', 'US', 'President', 'Donald', 'Trump', 'would', 'be', 'suspended', 'from', 'its', 'platform', 'until', 'at', 'least', 'January', '7th', ',', '2023', '—', 'two', 'years', 'from', 'when', 'he', 'was', 'initially', 'suspended', '.'], ['#', '9News', '|', 'Nightly', 'at', '6.00pm', 'Facebook', 'announced', 'that', 'former', 'US', 'President', 'Donald', 'Trump', 'would', 'be', 'suspended', 'from', 'its', 'platform', 'until', 'at', 'least', 'January', '7th', ',', '2023', '—', 'two', 'years', 'from', 'when', 'he', 'was', 'initially', 'suspended', '.'], ['#', '9News', '|', 'Nightly', 'at', '6.00pm', '9NEWS.COM.AU', 'Facebook', 'says', 'Trump', 'now', 'suspended', 'until', 'at', 'least', 'January', '2023']]"
4470104883037314,"[['Melbourne', 'is', 'staring', 'down', 'the', 'barrel', 'of', 'a', 'longer', 'lockdown', 'as', 'authorities', 'scramble', 'to', 'find', 'the', 'source', 'of', 'a', 'second', 'highly', 'infectious', 'strain', 'of', 'COVID-19', ',', 'with', 'seven', 'people', 'testing', 'positive', 'in', 'Victoria', 'to', 'the', 'Delta', 'mutation', '.'], ['#', '9News', '|', 'Nightly', 'at', '6.00pm', 'Melbourne', 'is', 'staring', 'down', 'the', 'barrel', 'of', 'a', 'longer', 'lockdown', 'as', 'authorities', 'scramble', 'to', 'find', 'the', 'source', 'of', 'a', 'second', 'highly', 'infectious', 'strain', 'of', 'COVID-19', ',', 'with', 'seven', 'people', 'testing', 'positive', 'in', 'Victoria', 'to', 'the', 'Delta', 'mutation', '.'], ['#', '9News', '|', 'Nightly', 'at', '6.00pm', 'Play', 'Video']]"
4470033619711107,"[['Russian', 'President', 'Vladimir', 'Putin', 'signed', 'a', 'new', 'law', 'banning', 'individuals', 'designated', 'as', '``', 'extremists', ""''"", 'from', 'running', 'for', 'public', 'offices', ',', 'a', 'move', 'condemned', 'by', 'the', 'opposition', 'as', 'an', 'effort', 'to', 'further', 'limit', 'political', 'competition', '.'], ['#', '9News', '|', 'Nightly', 'at', '6.00pm', 'Russian', 'President', 'Vladimir', 'Putin', 'signed', 'a', 'new', 'law', 'banning', 'individuals', 'designated', 'as', '``', 'extremists', ""''"", 'from', 'running', 'for', 'public', 'offices', ',', 'a', 'move', 'condemned', 'by', 'the', 'opposition', 'as', 'an', 'effort', 'to', 'further', 'limit', 'political', 'competition', '.'], ['``', '#', '9News', '|', 'Nightly', 'at', '6.00pm', '9NEWS.COM.AU', 'Putin', 'signs', 'law', 'banning', 'extremists', 'from', 'running', 'in', 'elections', ',', 'on', 'Navalnys', 'birthday', ""''""]]"
4469990119715457,"[['Many', 'residents', 'in', 'regional', 'Victoria', 'celebrated', 'their', 'first', 'night', 'out', 'of', 'lockdown', 'by', 'dining', 'out', 'yesterday', '.'], ['#', '9News', '|', 'Nightly', 'at', '6.00pm', 'Many', 'residents', 'in', 'regional', 'Victoria', 'celebrated', 'their', 'first', 'night', 'out', 'of', 'lockdown', 'by', 'dining', 'out', 'yesterday', '.'], ['#', '9News', '|', 'Nightly', 'at', '6.00pm', '9NEWS.COM.AU', 'Regional', 'Victorians', 'celebrate', 'freedom', 'after', 'lockdown', 'ends']]"
4469834266397709,"[['Victoria', 'will', 'be', 'the', 'first', 'state', 'to', 'receive', 'the', 'new', 'Temporary', 'COVID', 'Disaster', 'Payment', 'package', '.'], ['Announced', 'today', 'by', 'Prime', 'Minister', 'Scott', 'Morrison', ',', 'those', 'who', 'qualify', 'could', 'be', 'paid', 'up', 'to', '$', '500', 'for', 'a', 'seven-day', 'lockdown', 'period', '.'], ['#', '9News', '|', 'Nightly', 'at', '6.00pm', 'Victoria', 'will', 'be', 'the', 'first', 'state', 'to', 'receive', 'the', 'new', 'Temporary', 'COVID', 'Disaster', 'Payment', 'package', '.'], ['#', '9News', '|', 'Nightly', 'at', '6.00pm', '9NEWS.COM.AU', 'How', 'to', 'qualify', 'for', 'the', 'Temporary', 'COVID', 'Disaster', 'Payment', 'The', 'Federal', 'Government', 'has', 'declared', 'a', 'new', 'financial', 'support', 'package', 'to', 'help', 'people', 'living', 'in', 'states', 'and', 'sub', '...']]"
4469715376409598,"[['The', 'mental', 'health', 'of', 'Victorians', 'is', 'once', 'again', 'a', 'major', 'concern', 'as', 'the', 'state', 'goes', 'through', 'another', 'snap', 'lockdown', '.'], ['The', 'CEO', 'of', 'Beyond', 'Blue', 'says', 'the', 'organisation', 'has', 'had', 'a', 'significant', 'rise', 'in', 'people', 'reaching', 'out', 'since', 'the', 'lockdown', 'began', '.'], ['#', '9News', '|', 'Nightly', 'at', '6.00pm', 'The', 'mental', 'health', 'of', 'Victorians', 'is', 'once', 'again', 'a', 'major', 'concern', 'as', 'the', 'state', 'goes', 'through', 'another', 'snap', 'lockdown', '.'], ['``', '#', '9News', '|', 'Nightly', 'at', '6.00pm', '9NEWS.COM.AU', 'Where', 'to', 'get', 'mental', 'health', 'help', 'during', 'Victorias', 'snap', 'lockdown', ""''""]]"
4469590133088789,"[['``', 'Nicole', 'Harrison', 'went', 'to', 'greet', 'to', 'her', 'familys', 'eight-month-old', 'Labrador', ',', 'Harry', ',', 'on', 'Wednesday', '-', 'only', 'to', 'find', 'that', 'the', 'puppy', 'had', 'been', 'taken', 'from', 'their', 'home', '.', ""''""], ['The', 'devastated', 'Harrison', 'family', 'has', 'been', 'searching', 'for', 'him', 'ever', 'since', '.'], ['``', '#', '9News', '|', 'Nightly', 'at', '6.00pm', 'Nicole', 'Harrison', 'went', 'to', 'greet', 'to', 'her', 'familys', 'eight-month-old', 'Labrador', ',', 'Harry', ',', 'on', 'Wednesday', '-', 'only', 'to', 'find', 'that', 'the', 'puppy', 'had', 'been', 'taken', 'from', 'their', 'home', '.', ""''""], ['``', '#', '9News', '|', 'Nightly', 'at', '6.00pm', '9NEWS.COM.AU', 'Drop', 'him', 'off', ':', 'Family', 'offers', '$', '5000', 'for', 'safe', 'return', 'of', 'Labrador', 'puppy', ""''""]]"
4469458389768630,"[['``', 'A', 'two-year-old', 'and', 'his', 'mother', 'who', 'were', 'in', 'the', 'Toms', 'Court', 'Medi-Hotel', 'in', 'Adelaide', 'have', 'both', 'been', 'confirmed', 'to', 'have', 'COVID-19', '.', ""''""], ['South', 'Australia\\s', 'chief', 'public', 'health', 'officer', 'Nicola', 'Spurrier', 'told', 'reporters', 'that', 'the', 'woman', '``', 'is', 'quite', 'unwell', ""''"", '.'], ['``', '#', '9News', '|', 'Nightly', 'at', '6.00pm', 'A', 'two-year-old', 'and', 'his', 'mother', 'who', 'were', 'in', 'the', 'Toms', 'Court', 'Medi-Hotel', 'in', 'Adelaide', 'have', 'both', 'been', 'confirmed', 'to', 'have', 'COVID-19', '.', ""''""], ['#', '9News', '|', 'Nightly', 'at', '6.00pm', '9NEWS.COM.AU', 'Floor', 'of', 'SA', 'quarantine', 'hotel', 'evacuated', 'after', 'infected', 'toddler', 'tested', 'in', 'corridor']]"
4469458379768631,"[['``', 'A', 'two-year-old', 'and', 'his', 'mother', 'who', 'were', 'in', 'the', 'Toms', 'Court', 'Medi-Hotel', 'in', 'Adelaide', 'have', 'both', 'been', 'confirmed', 'to', 'have', 'COVID-19', '.', ""''""], ['South', 'Australia\\s', 'chief', 'public', 'health', 'officer', 'Nicola', 'Spurrier', 'told', 'reporters', 'that', 'the', 'woman', '``', 'is', 'quite', 'unwell', ""''"", '.'], ['``', '#', '9News', '|', 'Nightly', 'at', '6.00pm', 'A', 'two-year-old', 'and', 'his', 'mother', 'who', 'were', 'in', 'the', 'Toms', 'Court', 'Medi-Hotel', 'in', 'Adelaide', 'have', 'both', 'been', 'confirmed', 'to', 'have', 'COVID-19', '.', ""''""], ['#', '9News', '|', 'Nightly', 'at', '6.00pm', '9NEWS.COM.AU', 'Floor', 'of', 'SA', 'quarantine', 'hotel', 'evacuated', 'after', 'infected', 'toddler', 'tested', 'in', 'corridor']]"
4469313149783154,"[['A', 'senior', 'paramedic', 'is', 'in', 'hospital', 'with', 'a', 'broken', 'leg', 'after', 'he', 'was', 'allegedly', 'assaulted', 'at', 'work', ',', 'outside', 'Wollongong', 'Hospital', '.'], ['The', 'Wollongong', 'ambulance', 'officer', 'has', 'served', 'for', 'more', 'than', 'three', 'decades', '.'], ['#', '9News', '|', 'Nightly', 'at', '6.00pm', 'A', 'senior', 'paramedic', 'is', 'in', 'hospital', 'with', 'a', 'broken', 'leg', 'after', 'he', 'was', 'allegedly', 'assaulted', 'at', 'work', ',', 'outside', 'Wollongong', 'Hospital', '.'], ['#', '9News', '|', 'Nightly', 'at', '6.00pm', '9NEWS.COM.AU', 'Senior', 'paramedic', 'has', 'leg', 'broken', 'in', 'alleged', 'attack', 'outside', 'hospital']]"
4469154619799007,"[['``', 'WA', 'Police', 'are', 'scouring', 'Perths', 'southern', 'suburbs', 'tonight', 'after', 'a', 'man', 'went', 'on', 'a', 'relentless', 'rampage', 'yesterday', '.', ""''""], ['The', '40-year-old', 'jumped', 'out', 'of', 'a', 'closed', 'window', 'before', 'allegedly', 'attacking', 'two', 'elderly', 'women', 'as', 'he', 'made', 'his', 'escape', '.'], ['``', '#', '9News', '|', 'Nightly', 'at', '6.00pm', 'WA', 'Police', 'are', 'scouring', 'Perths', 'southern', 'suburbs', 'tonight', 'after', 'a', 'man', 'went', 'on', 'a', 'relentless', 'rampage', 'yesterday', '.', ""''""], ['``', '#', '9News', '|', 'Nightly', 'at', '6.00pm', '9NEWS.COM.AU', 'Manhunt', 'underway', 'in', 'Perths', 'southern', 'suburbs', 'after', 'mans', 'relentless', 'rampage', ""''""]]"
4469019239812545,"[['In', 'just', 'a', 'month', 'and', 'a', 'half', ',', 'the', '``', 'dob', 'in', 'a', 'JobSeeker', ""''"", 'hotline', 'has', 'received', 'more', 'than', '300', 'calls', 'from', 'Queensland', 'alone', '.'], ['But', 'another', 'state', 'is', 'responsible', 'for', 'even', 'more', 'calls', 'to', 'the', 'hotline', '.'], ['#', '9News', '|', 'Nightly', 'at', '6.00pm', 'In', 'just', 'a', 'month', 'and', 'a', 'half', ',', 'the', '``', 'dob', 'in', 'a', 'JobSeeker', ""''"", 'hotline', 'has', 'received', 'more', 'than', '300', 'calls', 'from', 'Queensland', 'alone', '.'], ['``', '#', '9News', '|', 'Nightly', 'at', '6.00pm', '9NEWS.COM.AU', 'One-in-four', 'calls', 'to', 'dob', 'in', 'a', 'JobSeeker', 'hotline', 'from', 'Queensland', 'The', 'Federal', 'Governments', 'dob', 'in', 'a', 'Jobseeker', 'hotline', 'has', 'received', 'an', 'influx', 'in', 'calls', 'from', 'business', 'owners', '...', ""''""]]"
4468882653159537,"[['``', 'The', 'final', 'plans', 'for', 'what', 'the', 'terminals', 'at', 'Sydneys', 'second', 'airport', 'will', 'look', 'like', 'have', 'been', 'revealed', '.', ""''""], ['The', 'Badgerys', 'Airport', 'CEO', 'hopes', 'the', 'airport', 'will', 'also', 'be', 'a', 'hub', 'for', 'food', ',', 'with', 'increased', 'space', 'for', 'shops', ',', 'restaurants', 'and', 'cafes', '.'], ['``', '#', '9News', '|', 'Nightly', 'at', '6.00pm', 'The', 'final', 'plans', 'for', 'what', 'the', 'terminals', 'at', 'Sydneys', 'second', 'airport', 'will', 'look', 'like', 'have', 'been', 'revealed', '.', ""''""], ['``', '#', '9News', '|', 'Nightly', 'at', '6.00pm', '9NEWS.COM.AU', 'What', 'the', 'terminals', 'at', 'Sydneys', 'second', 'airport', 'will', 'look', 'like', ""''""]]"
4468434773204325,"[['The', 'biggest', 'ever', 'plot', 'to', 'import', 'almost', '$', '1', 'billion', 'worth', 'of', 'cocaine', 'to', 'Sydney', 'has', 'been', 'foiled', '.'], ['#', '9News', 'The', 'biggest', 'ever', 'plot', 'to', 'import', 'almost', '$', '1', 'billion', 'worth', 'of', 'cocaine', 'to', 'Sydney', 'has', 'been', 'foiled', '.'], ['#', '9News', 'Play', 'Video']]"
4468483393199463,"[['A', '“', 'donut', 'day', '”', 'has', 'become', 'part', 'of', 'the', 'modern', 'vernacular', 'to', 'mark', 'a', 'day', 'free', 'of', 'any', 'new', 'COVID-19', 'cases', '.'], ['But', ',', 'the', 'first', 'Friday', 'each', 'June', 'sees', 'a', 'different', 'cause', 'for', 'celebration', '.'], ['#', '9News', 'A', '“', 'donut', 'day', '”', 'has', 'become', 'part', 'of', 'the', 'modern', 'vernacular', 'to', 'mark', 'a', 'day', 'free', 'of', 'any', 'new', 'COVID-19', 'cases', '.'], ['#', '9News', 'Play', 'Video']]"
4468512523196550,"[['``', 'When', 'it', 'comes', 'to', '#', 'Origin', 'fever', ',', 'the', 'Johnsons', 'wont', 'be', 'beaten', '.', ""''""], ['``', 'They', 'may', 'just', 'be', 'the', 'biggest', '#', 'Maroons', 'fans', 'in', 'Queensland', ',', 'planning', 'the', 'birth', 'of', 'their', 'second', 'child', 'around', 'next', 'weeks', 'game', '.', ""''""], ['``', '#', '9News', '|', 'Nightly', 'at', '6.00pm', 'When', 'it', 'comes', 'to', '#', 'Origin', 'fever', ',', 'the', 'Johnsons', 'wont', 'be', 'beaten', '.', ""''""], ['#', '9News', '|', 'Nightly', 'at', '6.00pm', 'Play', 'Video']]"
4468418726539263,"[['``', 'Construction', 'of', 'a', 'purpose-built', 'quarantine', 'facility', 'out', 'of', 'Melbournes', 'CBD', 'could', 'begin', 'within', 'months', ',', 'but', 'exactly', 'where', 'remains', 'a', 'mystery', '.', ""''""], ['City', 'residents', 'have', 'told', '9News', ',', 'they', 'fear', 'more', 'leaks', 'if', 'the', 'project', 'isn', '’', 't', 'completed', 'quickly', '.'], ['``', '#', '9News', 'Construction', 'of', 'a', 'purpose-built', 'quarantine', 'facility', 'out', 'of', 'Melbournes', 'CBD', 'could', 'begin', 'within', 'months', ',', 'but', 'exactly', 'where', 'remains', 'a', 'mystery', '.', ""''""], ['#', '9News', 'Play', 'Video']]"
4468349726546163,"[['Who', 'has', 'right', 'of', 'way', '?'], ['#', '9News', 'Who', 'has', 'right', 'of', 'way', '?'], ['#', '9News', '9NEWS.COM.AU', 'Who', 'has', 'right', 'of', 'way', ',', 'the', 'driver', 'or', 'pedestrian', '?'], ['Drivers', 'across', 'the', 'country', 'have', 'periodically', 'been', 'caught', 'out', 'for', 'unusual', 'requirements', 'while', 'behind', 'the', 'wheel', 'that', 'result', 'in', 'fines', 'worth', 'hundreds', 'of', 'dollars', 'each', ',', 'with', 'some', 'even', 'costing', 'millions', 'within', 'years', '.']]"
4468308083216994,"[['Modern', 'shark', 'populations', 'have', 'not', 'recovered', '.'], ['#', '9News', 'Modern', 'shark', 'populations', 'have', 'not', 'recovered', '.'], ['#', '9News', '9NEWS.COM.AU', 'Sharks', 'nearly', 'went', 'extinct', '19', 'million', 'years', 'ago', 'Sharks', 'nearly', 'went', 'extinct', '19', 'million', 'years', 'agoBy', '9News', 'Staff11:27am', 'Jun', '4', ',', '2021', 'Tweet', 'Facebook', 'Mail', 'While', 'examining', 'fossil', 'records', 'from', 'the', 'depths', 'of', 'the', 'ocean', 'scientists', 'discovered', 'sharks', 'were', 'nearly', 'wiped', 'out', 'in', 'a', 'mysterious', 'and', '``', 'major', 'extinction', 'event', ""''"", '.Small', 'shark', 'and', 'fish', 'fossils', 'showed', 'shark', 'n', '...']]"
4468254009889068,"[['The', 'report', 'does', 'not', 'rule', 'out', 'the', 'possibility', 'they', 'are', 'alien', 'spacecraft', '.'], ['#', '9News', 'The', 'report', 'does', 'not', 'rule', 'out', 'the', 'possibility', 'they', 'are', 'alien', 'spacecraft', '.'], ['``', '#', '9News', '9NEWS.COM.AU', 'No', 'evidence', 'Navy', 'pilot', 'UFO', 'encounters', 'were', 'alien', 'spacecraft', 'No', 'evidence', 'Navy', 'pilot', 'UFO', 'encounters', 'were', 'alien', 'spacecraftBy', '9News', 'Staff3:13pm', 'Jun', '4', ',', '2021', 'Tweet', 'Facebook', 'Mail', 'US', 'intelligence', 'officials', 'have', 'found', 'no', 'evidence', 'confirming', 'that', 'unidentified', 'flying', 'objects', 'encountered', 'by', 'US', 'Navy', 'pilots', 'in', 'recent', 'years', 'were', 'alien', 'spacecraft.But', 'they', 'also', 'have', 'not', 're', '...', ""''""]]"
4468174386563697,"[['Australian', 'birds', 'are', 'now', 'getting', 'caught', 'up', 'in', 'the', 'devastating', 'mouse', 'plague', '.'], ['#', '9News', 'Australian', 'birds', 'are', 'now', 'getting', 'caught', 'up', 'in', 'the', 'devastating', 'mouse', 'plague', '.'], ['#', '9News', '9NEWS.COM.AU', 'Warnings', 'after', 'native', 'bird', 'deaths', 'blamed', 'on', 'mouse', 'baiting', 'in', 'NSW']]"
4468115546569581,"[['Piers', 'Morgan', 'is', 'back', 'and', 'taking', 'his', 'fight', 'straight', 'to', 'the', 'palace', ',', 'SUNDAY', 'on', '#', '60Mins', 'Piers', 'Morgan', 'is', 'back', 'and', 'taking', 'his', 'fight', 'straight', 'to', 'the', 'palace', ',', 'SUNDAY', 'on', '#', '60Mins', 'Play', 'Video', '60', 'Minutes', 'Australia', '19', 'hrs', '·', 'He', 'duked', 'it', 'out', 'with', 'the', 'duchess', 'and', 'famously', 'got', 'fired', '.'], ['Now', ',', 'Piers', 'Morgan', 'is', 'back', 'and', 'taking', 'his', 'fight', 'straight', 'to', 'the', 'palace', '.'], ['SUNDAY', 'on', '#', '60Mins', ',', 'why', 'the', 'king', 'of', 'controversy', 'refuses', 'to', 'be', 'cancelled', '.'], ['Play', 'Video', '60', 'Minutes', 'Australia', '19', 'hrs', '·', 'He', 'duked', 'it', 'out', 'with', 'the', 'duchess', 'and', 'famously', 'got', 'fired', '.']]"
4468071689907300,"[['As', 'well', 'as', 'a', 'housing', 'shortage', ',', 'the', 'city', 'also', 'suffers', 'a', 'major', 'shortage', 'of', 'car', 'parks', '.'], ['#', '9News', 'As', 'well', 'as', 'a', 'housing', 'shortage', ',', 'the', 'city', 'also', 'suffers', 'a', 'major', 'shortage', 'of', 'car', 'parks', '.'], ['#', '9News', '9NEWS.COM.AU', 'Car', 'parking', 'space', 'sells', 'for', '$', '1.7', 'million']]"
4467964396584696,"[['``', 'Nearly', '20', 'years', 'since', 'the', 'last', 'Concorde', 'flight', ',', 'theres', 'a', 'new', 'plan', 'to', 'bring', 'back', 'supersonic', 'travel', '.', ""''""], ['US', 'airline', 'United', 'has', 'announced', 'a', 'deal', 'with', 'start-up', 'company', 'Boom', 'Supersonic', 'that', 'could', 'see', 'new', 'jets', 'carrying…', 'More', 'passengers', 'faster', 'than', 'the', 'speed', 'of', 'sound', 'by', 'the', 'end', 'of', 'the', 'decade', '.'], ['``', 'MORE', ':', 'http', ':', '//9Soci.al/jaqd30rJMOe', 'Full', 'story', ',', '6.00pm', 'tonight', 'on', '#', '9News', 'Nearly', '20', 'years', 'since', 'the', 'last', 'Concorde', 'flight', ',', 'theres', 'a', 'new', 'plan', 'to', 'bring', 'back', 'supersonic', 'travel', '.', ""''""], ['US', 'airline', 'United', 'has', 'announced', 'a', 'deal', 'with', 'start-up', 'company', 'Boom', 'Supersonic', 'that', 'could', 'see', 'new', 'jets', 'carrying', 'passengers', 'faster', 'than', 'the', 'speed', 'of', 'sound', 'by', 'the', 'end', 'of', 'the', 'decade', '.'], ['MORE', ':', 'http', ':', '//9Soci.al/jaqd30rJMOe', 'Full', 'story', ',', '6.00pm', 'tonight', 'on', '#', '9News', 'Play', 'Video']]"
4467945353253267,"[['The', 'government', 'has', 'confirmed', 'it', 'is', 'seeking', 'to', 'enforce', 'a', 'mandatory', 'vaccination', 'regime', 'for', 'aged', 'care', 'and', 'disability', 'care', 'workers', '.'], ['What', 'do', 'you', 'think', '?'], ['#', '9News', 'The', 'government', 'has', 'confirmed', 'it', 'is', 'seeking', 'to', 'enforce', 'a', 'mandatory', 'vaccination', 'regime', 'for', 'aged', 'care', 'and', 'disability', 'care', 'workers', '.'], ['#', '9News', '9NEWS.COM.AU', 'COVID-19', 'jabs', 'could', 'be', 'mandatory', 'for', 'aged', 'care', 'workers']]"
4467899069924562,"[['Yesterday', 'was', 'Sydney', '’', 's', 'coldest', 'day', 'in', 'five', 'years', '.'], ['#', '9News', 'Yesterday', 'was', 'Sydney', '’', 's', 'coldest', 'day', 'in', 'five', 'years', '.'], ['#', '9News', '9NEWS.COM.AU', 'Sydney', 'records', 'coldest', 'day', 'in', 'five', 'years']]"
529709091395308,"[['#', 'LIVE', ':', 'Prime', 'Minister', 'Scott', 'Morrison', 'is', 'addressing', 'the', 'media', '.'], ['#', '9News', '#', 'LIVE', ':', 'Prime', 'Minister', 'Scott', 'Morrison', 'is', 'addressing', 'the', 'media', '.'], ['#', '9News', 'Play', 'Video']]"
4467758663271936,"[['``', 'For', 'years', ',', 'China', 'has', 'quashed', 'any', 'discussion', 'on', 'the', 'mainland', 'of', 'its', 'bloody', '1989', 'crackdown', 'on', 'pro-democracy', 'protesters', 'in', 'Beijings', 'Tiananmen', 'Square', '.', ""''""], ['``', 'Now', 'it', 'may', 'be', 'Hong', 'Kongs', 'turn', '.', ""''""], ['``', '#', '9News', 'For', 'years', ',', 'China', 'has', 'quashed', 'any', 'discussion', 'on', 'the', 'mainland', 'of', 'its', 'bloody', '1989', 'crackdown', 'on', 'pro-democracy', 'protesters', 'in', 'Beijings', 'Tiananmen', 'Square', '.', ""''""], ['``', '#', '9News', '9NEWS.COM.AU', 'Chinas', 'silencing', 'of', 'Tiananmen', 'tributes', 'extends', 'to', 'Hong', 'Kong', 'Chinas', 'quashing', 'of', 'commemorations', 'for', 'the', '1989', 'Tiananmen', 'Square', 'victims', 'is', 'extending', 'to', 'Hong', 'Kong', ',', 'which', 'f', '...', ""''""]]"
4467650123282790,"[['``', 'A', 'new', 'variant', 'of', 'COVID-19', 'has', 'been', 'identified', 'in', 'Melbournes', 'outbreak', 'unrelated', 'to', 'all', 'other', 'cases', 'thus', 'far', '.', ""''""], ['``', '#', '9News', 'A', 'new', 'variant', 'of', 'COVID-19', 'has', 'been', 'identified', 'in', 'Melbournes', 'outbreak', 'unrelated', 'to', 'all', 'other', 'cases', 'thus', 'far', '.', ""''""], ['#', '9News', '9NEWS.COM.AU', 'New', 'unseen', 'coronavirus', 'strain', 'identified', 'in', 'Australia']]"
4467630566618079,"[['``', 'I', 'don\\t', 'wear', 'a', 'mask', '.', ""''""], ['The', '37-year-old', 'woman', 'allegedly', 'refused', 'to', 'stop', 'at', 'the', 'checkpoint', 'and', 'was', 'pursued', 'by', 'police', ',', 'with', 'road', 'spikes', 'used', 'to', 'stop', 'the', 'car', '.'], ['#', '9News', '``', 'I', 'don\\t', 'wear', 'a', 'mask', '.', ""''""], ['``', '#', '9News', '9NEWS.COM.AU', 'Covid', 'sceptics', 'online', 'rant', 'before', 'allegedly', 'busting', 'through', 'border', 'checkpoint', 'A', 'South', 'Australian', 'woman', 'remains', 'in', 'custody', 'tonight', 'after', 'allegedly', 'driving', 'through', 'a', 'border', 'checkpoint', 'at', '...', ""''""]]"
4467511603296642,"[['With', 'less', 'than', '50', 'days', 'until', 'the', 'games', ',', '10,000', 'unpaid', 'volunteers', 'have', 'told', 'organisers', 'they', 'will', 'no', 'longer', 'participate', '.'], ['#', '9News', 'With', 'less', 'than', '50', 'days', 'until', 'the', 'games', ',', '10,000', 'unpaid', 'volunteers', 'have', 'told', 'organisers', 'they', 'will', 'no', 'longer', 'participate', '.'], ['#', '9News', 'WWOS.NINE.COM.AU', 'Tokyo', 'Games', 'hit', 'by', 'mass', 'last-minute', 'staff', 'boycott', '10,000', 'workers', 'pull', 'out', 'just', 'weeks', 'before', 'Olympics']]"
4467429633304839,"[['JUST', 'IN', ':', 'Victoria', 'has', 'recorded', 'four', 'new', 'local', 'cases', 'of', 'COVID-19', 'in', 'the', 'past', '24', 'hours', '-', 'which', 'are', 'all', 'linked', '.'], ['It', 'was', 'another', 'massive', 'day', 'of', 'testing', 'with', '49,439', 'results', 'received', 'by', 'the', 'Department', 'of', 'Health', '.'], ['DETAILS', ':', 'http', ':', '//9Soci.al/NvZH50F2zvN', '#', 'COVID19', '#', '9News', 'JUST', 'IN', ':', 'Victoria', 'has', 'recorded', 'four', 'new', 'local', 'cases', 'of', 'COVID-19', 'in', 'the', 'past', '24', 'hours', '-', 'which', 'are', 'all', 'linked', '.'], ['DETAILS', ':', 'http', ':', '//9Soci.al/NvZH50F2zvN', '#', 'COVID19', '#', '9News']]"
4467408349973634,"[['Future', 'mouse', 'plagues', 'could', 'be', 'cut', 'off', 'at', 'the', 'knees', 'with', 'new', 'genetic', 'controls', 'being', 'developed', 'by', 'Australian', 'researchers', '.'], ['#', '9News', 'Future', 'mouse', 'plagues', 'could', 'be', 'cut', 'off', 'at', 'the', 'knees', 'with', 'new', 'genetic', 'controls', 'being', 'developed', 'by', 'Australian', 'researchers', '.'], ['#', '9News', '9NEWS.COM.AU', 'Cutting-edge', 'science', 'could', 'stop', 'next', 'mouse', 'plague', 'before', 'it', 'starts']]"
4975827829094037,"[['``', 'Facebook', 'says', 'its', 'suspension', 'of', 'former', 'US', 'president', 'Donald', 'Trumps', 'accounts', 'will', 'last', 'for', 'at', 'least', 'two', 'years', '.', ""''""], ['7NEWS.COM.AU', 'Facebook', 'to', 'SUSPEND', 'Donald', 'Trump', '’', 's', 'accounts', 'for', 'two', 'years']]"
4975777692432384,"[['Authorities', 'are', 'scrambling', 'to', 'determine', 'how', 'a', 'family', 'contracted', 'a', 'virus', 'strain', 'that', 'has', 'caused', 'devastation', 'in', 'India', 'and', 'the', 'UK', '.'], ['7NEWS.COM.AU', 'Victoria', 'records', 'new', 'COVID', 'cases', 'as', 'search', 'for', 'Delta', 'strain', 'source', 'continues']]"
4975764159100404,"[['Dutch', 'judges', 'overseeing', 'the', 'MH17', 'murder', 'trial', 'of', 'three', 'Russians', 'and', 'a', 'Ukrainian', 'man', 'will', 'summarise', 'evidence', 'at', 'a', 'hearing', 'next', 'week', '.'], ['7NEWS.COM.AU', 'Families', 'of', 'those', 'who', 'died', 'on', 'flight', 'MH17', 'prepare', 'for', 'key', 'trial', 'phase']]"
4975702279106592,"[['Their', 'relationship', 'is', 'in', 'tatters', 'after', 'the', 'wife', 'learned', 'she', '’', 'd', 'been', '‘', 'living', 'a', 'lie', '’', '.'], ['📌MORE', ':', '7news.link/3uUFpj4', 'Their', 'relationship', 'is', 'in', 'tatters', 'after', 'the', 'wife', 'learned', 'she', '’', 'd', 'been', '‘', 'living', 'a', 'lie', '’', '.'], ['📌MORE', ':', '7news.link/3uUFpj4']]"
4975645499112270,"[['National', 'Cabinet', 'is', '‘', 'leaning', 'heavily', '’', 'towards', 'the', 'move', 'in', 'a', 'bid', 'to', 'lower', 'the', 'risk', 'of', 'nursing', 'home', 'deaths', '.'], ['7NEWS.COM.AU', 'COVID', 'vaccines', 'could', 'soon', 'be', 'MANDATORY', 'for', 'Aussie', 'aged', 'care', 'staff']]"
4975581645785322,"[['“', 'What', 'sort', 'of', 'sorcery', 'is', 'this', '?', '”', '“', 'What', 'sort', 'of', 'sorcery', 'is', 'this', '?', '”', '7NEWS.COM.AU', 'Aussie', 'mum', 'reveals', 'secret', 'dishwasher', 'hack']]"
4975545675788919,"[['A', 'customer', '’', 's', 'discovery', 'has', 'sparked', 'an', 'intense', 'war', 'of', 'words', 'on', 'social', 'media', '.'], ['📌MORE', ':', '7news.link/2RrmCOQ', 'A', 'customer', '’', 's', 'discovery', 'has', 'sparked', 'an', 'intense', 'war', 'of', 'words', 'on', 'social', 'media', '.'], ['📌MORE', ':', '7news.link/2RrmCOQ']]"
