post_id,text
4469458379768631,"[['DT', 'CC', 'mother', 'WP', 'be', 'IN', 'DT', 'tom', 'court', 'IN', 'adelaide', 'have', 'DT', 'be', 'confirm', 'TO', 'have'], ['south', 'chief', 'public', 'health', 'officer', 'nicola', 'spurrier', 'tell', 'reporter', 'IN', 'DT', 'woman', 'be', 'quite', 'unwell'], ['CD', 'nightly', 'IN', 'CD', 'DT', 'CC', 'mother', 'WP', 'be', 'IN', 'DT', 'tom', 'court', 'IN', 'adelaide', 'have', 'DT', 'be', 'confirm', 'TO', 'have'], ['CD', 'nightly', 'IN', 'CD', 'CD', 'floor', 'IN', 'sa', 'quarantine', 'hotel', 'evacuate', 'IN', 'infected', 'toddler', 'test', 'IN', 'corridor']]"
4469313149783154,"[['DT', 'senior', 'paramedic', 'be', 'IN', 'hospital', 'IN', 'DT', 'broken', 'leg', 'IN', 'PRP', 'be', 'allegedly', 'assault', 'IN', 'work', 'IN', 'wollongong', 'hospital'], ['DT', 'wollongong', 'ambulance', 'officer', 'have', 'serve', 'IN', 'more', 'IN', 'CD', 'decade'], ['CD', 'nightly', 'IN', 'CD', 'a', 'senior', 'paramedic', 'be', 'IN', 'hospital', 'IN', 'DT', 'broken', 'leg', 'IN', 'PRP', 'be', 'allegedly', 'assault', 'IN', 'work', 'IN', 'wollongong', 'hospital'], ['CD', 'nightly', 'IN', 'CD', 'CD', 'senior', 'paramedic', 'have', 'leg', 'break', 'IN', 'alleged', 'attack', 'IN', 'hospital']]"
4469154619799007,"[['wa', 'police', 'be', 'scour', 'perth', 'southern', 'suburb', 'tonight', 'IN', 'DT', 'man', 'go', 'IN', 'DT', 'relentless', 'rampage', 'yesterday'], ['DT', 'jump', 'IN', 'IN', 'DT', 'closed', 'window', 'IN', 'allegedly', 'attack', 'CD', 'elderly', 'woman', 'IN', 'PRP', 'make', 'escape'], ['CD', 'nightly', 'IN', 'CD', 'wa', 'police', 'be', 'scour', 'perth', 'southern', 'suburb', 'tonight', 'IN', 'DT', 'man', 'go', 'IN', 'DT', 'relentless', 'rampage', 'yesterday'], ['CD', 'nightly', 'IN', 'CD', 'CD', 'manhunt', 'underway', 'IN', 'perth', 'southern', 'suburb', 'IN', 'man', 'relentless', 'rampage']]"
4469019239812545,"[['IN', 'just', 'DT', 'month', 'CC', 'DT', 'half', 'DT', 'dob', 'IN', 'DT', 'jobseeker', 'hotline', 'have', 'receive', 'more', 'IN', 'CD', 'call', 'IN', 'queensland', 'alone'], ['CC', 'DT', 'state', 'be', 'responsible', 'IN', 'even', 'more', 'call', 'TO', 'DT', 'hotline'], ['CD', 'nightly', 'IN', 'CD', 'IN', 'just', 'DT', 'month', 'CC', 'DT', 'half', 'DT', 'dob', 'IN', 'DT', 'jobseeker', 'hotline', 'have', 'receive', 'more', 'IN', 'CD', 'call', 'IN', 'queensland', 'alone'], ['CD', 'nightly', 'IN', 'CD', 'CD', 'call', 'TO', 'dob', 'IN', 'DT', 'jobseeker', 'hotline', 'IN', 'queensland', 'DT', 'federal', 'government', 'dob', 'IN', 'DT', 'jobseeker', 'hotline', 'have', 'receive', 'DT', 'influx', 'IN', 'call', 'IN', 'business', 'owner']]"
4468882653159537,"[['DT', 'final', 'plan', 'IN', 'WP', 'DT', 'terminal', 'IN', 'sydney', 'second', 'airport', 'MD', 'look', 'IN', 'have', 'be', 'reveal'], ['DT', 'badgerys', 'airport', 'ceo', 'hop', 'DT', 'airport', 'MD', 'also', 'be', 'DT', 'hub', 'IN', 'food', 'IN', 'increased', 'space', 'IN', 'shop', 'restaurant', 'CC', 'cafe'], ['CD', 'nightly', 'IN', 'CD', 'DT', 'final', 'plan', 'IN', 'WP', 'DT', 'terminal', 'IN', 'sydney', 'second', 'airport', 'MD', 'look', 'IN', 'have', 'be', 'reveal'], ['CD', 'nightly', 'IN', 'CD', 'CD', 'WP', 'DT', 'terminal', 'IN', 'sydney', 'second', 'airport', 'MD', 'look', 'IN']]"
4468434773204325,"[['DT', 'big', 'ever', 'plot', 'TO', 'import', 'almost', 'CD', 'CD', 'worth', 'IN', 'cocaine', 'TO', 'sydney', 'have', 'be', 'foil'], ['CD', 'DT', 'big', 'ever', 'plot', 'TO', 'import', 'almost', 'CD', 'CD', 'worth', 'IN', 'cocaine', 'TO', 'sydney', 'have', 'be', 'foil'], ['CD', 'play', 'video']]"
4468483393199463,"[['DT', 'donut', 'day', 'have', 'become', 'part', 'IN', 'DT', 'modern', 'vernacular', 'TO', 'mark', 'DT', 'day', 'free', 'IN', 'DT', 'new', 'case'], ['CC', 'DT', 'first', 'friday', 'DT', 'june', 'see', 'DT', 'different', 'cause', 'IN', 'celebration'], ['CD', 'a', 'donut', 'day', 'have', 'become', 'part', 'IN', 'DT', 'modern', 'vernacular', 'TO', 'mark', 'DT', 'day', 'free', 'IN', 'DT', 'new', 'case'], ['CD', 'play', 'video']]"
4468512523196550,"[['WRB', 'PRP', 'come', 'TO', 'origin', 'fever', 'DT', 'johnson', 'wont', 'be', 'beat'], ['PRP', 'MD', 'just', 'be', 'DT', 'big', 'maroon', 'fan', 'IN', 'queensland', 'plan', 'DT', 'birth', 'IN', 'second', 'child', 'IN', 'next', 'week', 'game'], ['CD', 'nightly', 'IN', 'CD', 'WRB', 'PRP', 'come', 'TO', 'origin', 'fever', 'DT', 'johnson', 'wont', 'be', 'beat'], ['CD', 'nightly', 'IN', 'CD', 'play', 'video']]"
4468418726539263,"[['construction', 'IN', 'DT', 'quarantine', 'facility', 'IN', 'IN', 'melbourne', 'cbd', 'MD', 'begin', 'IN', 'month', 'CC', 'exactly', 'WRB', 'remain', 'DT', 'mystery'], ['city', 'resident', 'have', 'tell', 'CD', 'PRP', 'fear', 'more', 'leak', 'IN', 'DT', 'project', 'isn', 't', 'complete', 'quickly'], ['CD', 'construction', 'IN', 'DT', 'quarantine', 'facility', 'IN', 'IN', 'melbourne', 'cbd', 'MD', 'begin', 'IN', 'month', 'CC', 'exactly', 'WRB', 'remain', 'DT', 'mystery'], ['CD', 'play', 'video']]"
4468349726546163,"[['WP', 'have', 'right', 'IN', 'way'], ['CD', 'who', 'have', 'right', 'IN', 'way'], ['CD', 'CD', 'who', 'have', 'right', 'IN', 'way', 'DT', 'driver', 'CC', 'pedestrian'], ['driver', 'IN', 'DT', 'country', 'have', 'periodically', 'be', 'catch', 'out', 'IN', 'unusual', 'requirement', 'IN', 'IN', 'DT', 'wheel', 'WDT', 'result', 'IN', 'fine', 'worth', 'hundred', 'IN', 'dollar', 'DT', 'IN', 'DT', 'even', 'cost', 'million', 'IN', 'year']]"
4468308083216994,"[['modern', 'shark', 'population', 'have', 'not', 'recover'], ['CD', 'modern', 'shark', 'population', 'have', 'not', 'recover'], ['CD', 'CD', 'shark', 'nearly', 'go', 'extinct', 'CD', 'CD', 'year', 'ago', 'shark', 'nearly', 'go', 'extinct', 'CD', 'CD', 'year', 'agoby', 'CD', 'jun', 'CD', 'CD', 'tweet', 'facebook', 'mail', 'IN', 'examine', 'fossil', 'record', 'IN', 'DT', 'depth', 'IN', 'DT', 'ocean', 'scientist', 'discover', 'shark', 'be', 'nearly', 'wipe', 'out', 'IN', 'DT', 'mysterious', 'CC', 'major', 'extinction', 'event', 'shark', 'CC', 'fish', 'fossil', 'show', 'shark', 'n']]"
4468254009889068,"[['DT', 'report', 'do', 'not', 'rule', 'IN', 'DT', 'possibility', 'PRP', 'be', 'alien', 'spacecraft'], ['CD', 'DT', 'report', 'do', 'not', 'rule', 'IN', 'DT', 'possibility', 'PRP', 'be', 'alien', 'spacecraft'], ['CD', 'CD', 'DT', 'evidence', 'navy', 'pilot', 'ufo', 'encounter', 'be', 'alien', 'spacecraft', 'no', 'evidence', 'navy', 'pilot', 'ufo', 'encounter', 'be', 'alien', 'spacecraftby', 'CD', 'jun', 'CD', 'CD', 'tweet', 'facebook', 'mail', 'u', 'intelligence', 'official', 'have', 'find', 'DT', 'evidence', 'confirm', 'IN', 'unidentified', 'fly', 'object', 'encounter', 'IN', 'u', 'navy', 'pilot', 'IN', 'recent', 'year', 'be', 'alien', 'PRP', 'also', 'have', 'not', 're']]"
4468174386563697,"[['australian', 'bird', 'be', 'now', 'get', 'catch', 'up', 'IN', 'DT', 'devastating', 'mouse', 'plague'], ['CD', 'australian', 'bird', 'be', 'now', 'get', 'catch', 'up', 'IN', 'DT', 'devastating', 'mouse', 'plague'], ['CD', 'CD', 'warning', 'IN', 'native', 'bird', 'death', 'blame', 'IN', 'mouse', 'baiting', 'IN', 'nsw']]"
4468115546569581,"[['pier', 'morgan', 'be', 'back', 'CC', 'take', 'fight', 'straight', 'TO', 'DT', 'palace', 'sunday', 'IN', 'CD', 'pier', 'morgan', 'be', 'back', 'CC', 'take', 'fight', 'straight', 'TO', 'DT', 'palace', 'sunday', 'IN', 'CD', 'play', 'video', 'CD', 'minute', 'australia', 'CD', 'hr', 'PRP', 'duked', 'PRP', 'out', 'IN', 'DT', 'duchess', 'CC', 'famously', 'get', 'fire'], ['now', 'pier', 'morgan', 'be', 'back', 'CC', 'take', 'fight', 'straight', 'TO', 'DT', 'palace'], ['sunday', 'IN', 'CD', 'WRB', 'DT', 'king', 'IN', 'controversy', 'refuse', 'TO', 'be', 'cancel'], ['play', 'video', 'CD', 'minute', 'australia', 'CD', 'hr', 'PRP', 'duked', 'PRP', 'out', 'IN', 'DT', 'duchess', 'CC', 'famously', 'get', 'fire']]"
4468071689907300,"[['as', 'well', 'IN', 'DT', 'housing', 'shortage', 'DT', 'city', 'also', 'suffer', 'DT', 'major', 'shortage', 'IN', 'car', 'park'], ['CD', 'as', 'well', 'IN', 'DT', 'housing', 'shortage', 'DT', 'city', 'also', 'suffer', 'DT', 'major', 'shortage', 'IN', 'car', 'park'], ['CD', 'CD', 'car', 'park', 'space', 'sell', 'IN', 'CD', 'CD']]"
4467964396584696,"[['nearly', 'CD', 'year', 'IN', 'DT', 'last', 'concorde', 'flight', 'theres', 'DT', 'new', 'plan', 'TO', 'bring', 'back', 'supersonic', 'travel'], ['us', 'airline', 'united', 'have', 'announce', 'DT', 'deal', 'IN', 'company', 'boom', 'supersonic', 'WDT', 'MD', 'see', 'new', 'jet', 'more', 'passenger', 'faster', 'IN', 'DT', 'speed', 'IN', 'sound', 'IN', 'DT', 'end', 'IN', 'DT', 'decade'], ['more', 'http', 'CC', 'full', 'story', 'CD', 'tonight', 'IN', 'CD', 'nearly', 'CD', 'year', 'IN', 'DT', 'last', 'concorde', 'flight', 'theres', 'DT', 'new', 'plan', 'TO', 'bring', 'back', 'supersonic', 'travel'], ['us', 'airline', 'united', 'have', 'announce', 'DT', 'deal', 'IN', 'company', 'boom', 'supersonic', 'WDT', 'MD', 'see', 'new', 'jet', 'carry', 'passenger', 'faster', 'IN', 'DT', 'speed', 'IN', 'sound', 'IN', 'DT', 'end', 'IN', 'DT', 'decade'], ['more', 'http', 'CC', 'full', 'story', 'CD', 'tonight', 'IN', 'CD', 'play', 'video']]"
4467945353253267,"[['DT', 'government', 'have', 'confirm', 'PRP', 'be', 'seek', 'TO', 'enforce', 'DT', 'mandatory', 'vaccination', 'regime', 'IN', 'age', 'care', 'CC', 'disability', 'care', 'worker'], ['WP', 'do', 'PRP', 'think'], ['CD', 'DT', 'government', 'have', 'confirm', 'PRP', 'be', 'seek', 'TO', 'enforce', 'DT', 'mandatory', 'vaccination', 'regime', 'IN', 'age', 'care', 'CC', 'disability', 'care', 'worker'], ['CD', 'CD', 'jab', 'MD', 'be', 'mandatory', 'IN', 'age', 'care', 'worker']]"
4467899069924562,"[['yesterday', 'be', 'sydney', 's', 'cold', 'day', 'IN', 'CD', 'year'], ['CD', 'yesterday', 'be', 'sydney', 's', 'cold', 'day', 'IN', 'CD', 'year'], ['CD', 'CD', 'sydney', 'record', 'coldest', 'day', 'IN', 'CD', 'year']]"
529709091395308,"[['live', 'prime', 'minister', 'scott', 'morrison', 'be', 'address', 'DT', 'medium'], ['CD', 'live', 'prime', 'minister', 'scott', 'morrison', 'be', 'address', 'DT', 'medium'], ['CD', 'play', 'video']]"
4467758663271936,"[['IN', 'year', 'china', 'have', 'quash', 'DT', 'discussion', 'IN', 'DT', 'mainland', 'IN', 'bloody', 'CD', 'crackdown', 'IN', 'protester', 'IN', 'beijing', 'tiananmen', 'square'], ['now', 'PRP', 'MD', 'be', 'hong', 'kongs', 'turn'], ['CD', 'IN', 'year', 'china', 'have', 'quash', 'DT', 'discussion', 'IN', 'DT', 'mainland', 'IN', 'bloody', 'CD', 'crackdown', 'IN', 'protester', 'IN', 'beijing', 'tiananmen', 'square'], ['CD', 'CD', 'china', 'silencing', 'IN', 'tiananmen', 'tributes', 'extend', 'TO', 'hong', 'kong', 'china', 'quashing', 'IN', 'commemoration', 'IN', 'DT', 'CD', 'tiananmen', 'square', 'victim', 'be', 'extend', 'TO', 'hong', 'kong', 'WDT', 'f']]"
4467650123282790,"[['DT', 'new', 'variant', 'IN', 'have', 'be', 'identify', 'IN', 'melbourne', 'outbreak', 'unrelated', 'TO', 'DT', 'other', 'case', 'thus', 'far'], ['CD', 'a', 'new', 'variant', 'IN', 'have', 'be', 'identify', 'IN', 'melbourne', 'outbreak', 'unrelated', 'TO', 'DT', 'other', 'case', 'thus', 'far'], ['CD', 'CD', 'new', 'unseen', 'coronavirus', 'strain', 'identify', 'IN', 'australia']]"
4467630566618079,"[['PRP', 'IN', 'DT', 'mask'], ['DT', 'woman', 'allegedly', 'refuse', 'TO', 'stop', 'IN', 'DT', 'checkpoint', 'CC', 'be', 'pursue', 'IN', 'police', 'IN', 'road', 'spike', 'use', 'TO', 'stop', 'DT', 'car'], ['CD', 'PRP', 'IN', 'DT', 'mask'], ['CD', 'CD', 'covid', 'sceptic', 'online', 'rant', 'IN', 'allegedly', 'bust', 'IN', 'border', 'checkpoint', 'a', 'south', 'australian', 'woman', 'remain', 'IN', 'custody', 'tonight', 'IN', 'allegedly', 'drive', 'IN', 'DT', 'border', 'checkpoint', 'IN']]"
4467511603296642,"[['IN', 'less', 'IN', 'CD', 'day', 'IN', 'DT', 'game', 'CD', 'unpaid', 'volunteer', 'have', 'tell', 'organiser', 'PRP', 'MD', 'no', 'longer', 'participate'], ['CD', 'IN', 'less', 'IN', 'CD', 'day', 'IN', 'DT', 'game', 'CD', 'unpaid', 'volunteer', 'have', 'tell', 'organiser', 'PRP', 'MD', 'no', 'longer', 'participate'], ['CD', 'tokyo', 'game', 'hit', 'IN', 'mass', 'staff', 'boycott', 'CD', 'worker', 'pull', 'out', 'just', 'week', 'IN', 'olympics']]"
4467429633304839,"[['just', 'in', 'victoria', 'have', 'record', 'CD', 'new', 'local', 'case', 'IN', 'IN', 'DT', 'past', 'CD', 'hour', 'WDT', 'be', 'DT', 'link'], ['PRP', 'be', 'DT', 'massive', 'day', 'IN', 'test', 'IN', 'CD', 'result', 'receive', 'IN', 'DT', 'department', 'IN', 'health'], ['detail', 'http', 'CD', 'just', 'in', 'victoria', 'have', 'record', 'CD', 'new', 'local', 'case', 'IN', 'IN', 'DT', 'past', 'CD', 'hour', 'WDT', 'be', 'DT', 'link'], ['detail', 'http', 'CD']]"
4467408349973634,"[['future', 'mouse', 'plague', 'MD', 'be', 'cut', 'off', 'IN', 'DT', 'knee', 'IN', 'new', 'genetic', 'control', 'be', 'develop', 'IN', 'australian', 'researcher'], ['CD', 'future', 'mouse', 'plague', 'MD', 'be', 'cut', 'off', 'IN', 'DT', 'knee', 'IN', 'new', 'genetic', 'control', 'be', 'develop', 'IN', 'australian', 'researcher'], ['CD', 'CD', 'science', 'MD', 'stop', 'next', 'mouse', 'plague', 'IN', 'PRP', 'start']]"
4975827829094037,"[['facebook', 'say', 'suspension', 'IN', 'former', 'u', 'president', 'donald', 'trump', 'account', 'MD', 'last', 'IN', 'IN', 'least', 'CD', 'year'], ['CD', 'facebook', 'TO', 'suspend', 'donald', 'trump', 's', 'account', 'IN', 'CD', 'year']]"
4975777692432384,"[['authority', 'be', 'scramble', 'TO', 'determine', 'WRB', 'DT', 'family', 'contract', 'DT', 'virus', 'strain', 'WDT', 'have', 'cause', 'devastation', 'IN', 'india', 'CC', 'DT', 'uk'], ['CD', 'victoria', 'record', 'new', 'covid', 'case', 'IN', 'search', 'IN', 'delta', 'strain', 'source', 'continue']]"
4975764159100404,"[['dutch', 'judge', 'oversee', 'DT', 'murder', 'trial', 'IN', 'CD', 'russian', 'CC', 'DT', 'ukrainian', 'man', 'MD', 'summarise', 'evidence', 'IN', 'DT', 'hearing', 'next', 'week'], ['CD', 'family', 'IN', 'DT', 'WP', 'die', 'IN', 'flight', 'prepare', 'IN', 'key', 'trial', 'phase']]"
4975702279106592,"[['relationship', 'be', 'IN', 'tatter', 'IN', 'DT', 'wife', 'learn', 'PRP', 'd', 'be', 'live', 'DT', 'lie'], ['CD', 'relationship', 'be', 'IN', 'tatter', 'IN', 'DT', 'wife', 'learn', 'PRP', 'd', 'be', 'live', 'DT', 'lie'], ['CD']]"
4975645499112270,"[['national', 'cabinet', 'be', 'lean', 'heavily', 'IN', 'DT', 'move', 'IN', 'DT', 'bid', 'TO', 'lower', 'DT', 'risk', 'IN', 'nursing', 'home', 'death'], ['CD', 'covid', 'vaccine', 'MD', 'soon', 'be', 'mandatory', 'IN', 'aussie', 'age', 'care', 'staff']]"
4975581645785322,"[['WP', 'sort', 'IN', 'sorcery', 'be', 'DT', 'IN', 'WP', 'sort', 'IN', 'sorcery', 'be', 'DT', 'CD', 'aussie', 'mum', 'reveals', 'secret', 'dishwasher', 'hack']]"
4975545675788919,"[['DT', 'customer', 's', 'discovery', 'have', 'spark', 'DT', 'intense', 'war', 'IN', 'word', 'IN', 'social', 'medium'], ['CD', 'DT', 'customer', 's', 'discovery', 'have', 'spark', 'DT', 'intense', 'war', 'IN', 'word', 'IN', 'social', 'medium'], ['CD']]"
4975520069124813,"[['EX', 'be', 'now', 'CD', 'site', 'WRB', 'exposure', 'TO', 'DT', 'virus', 'MD', 'have', 'occur'], ['CD', 'shopping', 'centre', 'office', 'building', 'CC', 'costco', 'IN', 'melbourne', 's', 'new', 'covid', 'exposure', 'site']]"
4975476689129151,"[['megan', 'be', 'leave', 'unable', 'TO', 'shower', 'IN', 'PRP', 'felt', 'IN', 'acid', 'be', 'be', 'pour', 'IN', 'skin'], ['CD', 'living', 'hell', 'woman', 's', 'face', 'covered', 'IN', 'excruciate', 'skin']]"
4975461725797314,"[['CD', 'child', 'have', 'be', 'gravely', 'wound', 'IN', 'DT', 'bouncy', 'castle', 'explode', 'CC', 'fling', 'PRP', 'over', 'DT', 'metal', 'fence', 'IN', 'tram', 'track'], ['CD', 'horror', 'scene', 'IN', 'bouncy', 'castle', 'explodes', 'IN', 'CD', 'little', 'girl', 'still', 'IN']]"
4975423949134425,"[['nsw', 'police', 'be', 'investigate', 'DT', 'clip', 'share', 'widely', 'IN', 'tiktok', 'WDT', 'DT', 'force', 'say', 'be', 'DT', 'select', 'excerpt', 'IN', 'DT', 'long', 'conversation'], ['CD', 'nsw', 'police', 'be', 'investigate', 'DT', 'clip', 'share', 'widely', 'IN', 'tiktok', 'WDT', 'DT', 'force', 'say', 'be', 'DT', 'select', 'excerpt', 'IN', 'DT', 'long', 'conversation'], ['CD']]"
4974013485942138,"[['DT', 'melbourne', 'artist', 'credo', 'seem', 'TO', 'be', 'never', 'give', 'up', 'have', 'win', 'australia', 'rich', 'art', 'prize', 'DT', 'archibald', 'IN', 'make', 'DT', 'final', 'CD', 'time'], ['win', 'portrait', 'be', 'not', 'just', 'good', 'DT', 'subject', 'say', 'damned', 'good'], ['CD', 'IN', 'CD'], ['archibald', 'CD', 'a', 'melbourne', 'artist', 'credo', 'seem', 'TO', 'be', 'never', 'give', 'up', 'have', 'win', 'australia', 'rich', 'art', 'prize', 'DT', 'archibald', 'IN', 'make', 'DT', 'final', 'CD', 'time'], ['archibald', 'CD', 'play', 'video']]"
4973827715960715,"[['authority', 'IN', 'CD', 'continent', 'have', 'stop', 'DT', 'record', 'CD', 'tonne', 'cocaine', 'haul', 'IN', 'hit', 'DT', 'street', 'IN', 'australia', 'DT', 'consignment', 'worth', 'almost', 'DT', 'CD', 'CD'], ['CD', 'men', 'have', 'be', 'arrest', 'IN', 'DT', 'sting', 'more', 'someone', 'apparently', 'gamble', 'CC', 'laundering', 'obscene', 'amount', 'IN', 'money'], ['more', 'detail', 'http', 'CD', 'IN', 'CD'], ['cocaine', 'CD', 'authority', 'IN', 'CD', 'continent', 'have', 'stop', 'DT', 'record', 'CD', 'tonne', 'cocaine', 'haul', 'IN', 'hit', 'DT', 'street', 'IN', 'australia', 'DT', 'consignment', 'worth', 'almost', 'DT', 'CD', 'CD'], ['CD', 'men', 'have', 'be', 'arrest', 'IN', 'DT', 'sting', 'IN', 'someone', 'apparently', 'gamble', 'CC', 'laundering', 'obscene', 'amount', 'IN', 'money'], ['more', 'detail', 'http', 'CD', 'IN', 'CD'], ['cocaine', 'CD', 'play', 'video']]"
4974421915901295,"[['PRP', 'think', 'PRP', 'strange', 'IN', 'news', 'presenter', 'shaun', 'ley', 'TO', 'wear', 'DT', 'CC', 'EX', 's', 'always', 'DT', 'first', 'time', 'IN', 'PRP', 'think', 'PRP', 'strange', 'IN', 'news', 'presenter', 'shaun', 'ley', 'TO', 'wear', 'DT', 'CC', 'EX', 's', 'always', 'DT', 'first', 'time', 'IN', 'CD', 'camera', 'catch', 'bbc', 'presenter', 's', 'unorthodox', 'fashion', 'choice', 'IN', 'DT', 'news', 'desk']]"
4974383372571816,"[['PRP', 's', 'fear', 'DT', 'deadly', 'bacterial', 'infection', 'be', 'already', 'circulate', 'IN', 'DT', 'area', 's', 'canine', 'population'], ['CD', 'urgent', 'warning', 'IN', 'pet', 'owner', 'IN', 'sydney', 's', 'north', 'IN', 'tragic', 'dog', 'death']]"
4974311755912311,"[['health', 'authority', 'be', 'try', 'TO', 'determine', 'IN', 'DT', 'side', 'effect', 'impact', 'DT', 'heart', 'IN', 'recipient', 'IN', 'DT', 'vaccine', 'be', 'directly', 'relate', 'TO', 'DT', 'jab'], ['CD', 'health', 'authority', 'scramble', 'IN', 'possible', 'side', 'effect', 'IN', 'covid', 'jab', 'IN', 'teenager']]"
4974253235918163,"[['witness', 'have', 'describe', 'see', 'DT', 'light', 'plane', 'lose', 'control', 'CC', 'nosedive', 'IN', 'crash', 'IN', 'canberra', 'kill', 'CD', 'men', 'IN', 'board'], ['CD', 'witness', 'describe', 'horror', 'IN', 'plane', 'carry', 'CD', 'nosedive', 'IN', 'nsw']]"
4974190775924409,"[['DT', 'man', 'begin', 'DT', 'relationship', 'IN', 'DT', 'girl', 'WRB', 'PRP', 'be', 'just', 'CD'], ['CD', 'victorian', 'man', 'jail', 'IN', 'impregnate', 'girl', 'CD', 'IN', 'inappropriate', 'relationship']]"
4974141465929340,"[['DT', 'player', 's', 'hotel', 'room', 'be', 'search', 'IN', 'thursday', 'CC', 'PRP', 'be', 'arrest', 'later', 'DT', 'day'], ['CD', 'tennis', 'player', 'arrested', 'IN', 'french', 'open', 'IN', 'allegation']]"
4973630809313739,"[['play', 'video', 'CD', 'spotlight', 'CD', 'hr', 'sunrise', 's', 'natalie', 'barr', 'go', 'TO', 'DT', 'edge', 'IN', 'DT', 'CD', 'spotlight', 'special', 'reveal', 'DT', 'high', 'CC', 'low', 'twist', 'CC', 'turn', 'IN', 'DT', 'global', 'theme', 'park', 'industry'], ['IN', 'DT', 'aussie', 'coaster', 'WDT', 's', 'more', 'old', 'IN', 'DT', 'titanic', 'TO', 'DT', 'new', 'most', 'CC', 'contraption', 'IN', 'earth', 'meet', 'DT', 'family', 'WP', 'MD', 't', 'get', 'enough', 'chase', 'DT', 'great', 'thrill', 'IN', 'earth', 'CC', 'DT', 'people', 'life', 'be', 'tragically', 'CC', 'inextricably', 'change', 'IN', 'DT', 'instant'], ['CD', 'spotlight', 'ride', 'IN', 'your', 'life', 'sunday', 'IN', 'CD', 'IN', 'channel', 'CD', 'CC', 'CD'], ['play', 'video', 'CD', 'spotlight', 'CD', 'hr', 'sunrise', 's', 'natalie', 'barr', 'go', 'TO', 'DT', 'edge', 'IN', 'DT', 'CD', 'spotlight', 'special', 'reveal', 'DT', 'high', 'CC', 'low', 'twist', 'CC', 'turn', 'IN', 'DT', 'global', 'theme', 'park', 'industry']]"
4974114212598732,"[['jessica', 'loh', 'have', 'speak', 'IN', 'WRB', 'PRP', 'felt', 'numb', 'sick', 'CC', 'empty', 'IN', 'DT', 'agonise', 'tragedy'], ['more', 'CD', 'jessica', 'loh', 'have', 'speak', 'IN', 'WRB', 'PRP', 'felt', 'numb', 'sick', 'CC', 'empty', 'IN', 'DT', 'agonise', 'tragedy'], ['more', 'CD']]"
4974063152603838,"[['DT', 'statewide', 'manhunt', 'be', 'underway', 'IN', 'DT', 'man', 'go', 'IN', 'DT', 'violent', 'rampage', 'IN', 'perth', 's', 'south'], ['CD', 'IN', 'DT', 'terminator', 'cop', 'taser', 'want', 'man', 'five', 'time', 'CC', 'PRP', 'still', 'manage', 'TO', 'escape']]"
4974042592605894,"[['WRB', 'be', 'PRP', 'still', 'IN', 'DT', 'like', 'place', 'WRB', 'PRP', 'm', 'stick', 'IN', 'year'], ['more', 'CD', 'WRB', 'be', 'PRP', 'still', 'IN', 'DT', 'like', 'place', 'WRB', 'PRP', 'm', 'stick', 'IN', 'year'], ['more', 'CD']]"
4974009422609211,"[['DT', 'neighbour', 'say', 'PRP', 'have', 'be', 'experience', 'nightmare', 'IN', 'DT', 'horrific', 'incident'], ['CD', 'u', 'mum', 'fire', 'multiple', 'gunshot', 'IN', 'neigbour', 's', 'pet', 'SYM', 'CC', 'hit', 'own', 'son', 'CD', 'instead']]"
4973985425944944,"[['PRP', 'PDT', 'DT', 'phone', 'call', 'DT', 'wife', 'IN', 'queensland', 'man', 'glen', 'bennett', 'MD', 'never', 'forget', 'more', 'CD', 'PRP', 's', 'DT', 'phone', 'call', 'DT', 'wife', 'IN', 'queensland', 'man', 'glen', 'bennett', 'MD', 'never', 'forget', 'more', 'CD']]"
4973957822614371,"[['PRP', 'feel', 'IN', 'DT', 'f', 'failure', 'IN', 'PRP', 's', 'IN', 'DT', 'third', 'f', 'marriage'], ['CD', 'kim', 'kardashian', 'break', 'down', 'IN', 'PRP', 'publicly', 'address', 'kanye', 'west', 'divorce', 'IN', 'DT', 'first', 'time']]"
4973908169286003,"[['DT', 'fan', 'label', 'DT', 'change', 'refreshing', 'IN', 'others', 'say', 'PRP', 'don', 't', 'IN', 'PRP'], ['more', 'CD', 'DT', 'fan', 'label', 'DT', 'change', 'refreshing', 'IN', 'others', 'say', 'PRP', 'don', 't', 'IN', 'PRP'], ['more', 'CD']]"
4973852622624891,"[['jessica', 'loh', 'have', 'speak', 'IN', 'WRB', 'PRP', 'felt', 'numb', 'sick', 'CC', 'empty', 'IN', 'DT', 'agonise', 'tragedy'], ['CD', 'PRP', 'run', 'back', 'IN', 'pregnant', 'wife', 's', 'final', 'message', 'TO', 'husband', 'kill', 'IN', 'way', 'home', 'IN', 'dinner']]"
4973827349294085,"[['PRP', 's', 'little', 'molly', 's', 'first', 'visit', 'TO', 'brekky', 'central', 'IN', 'PRP', 'be', 'bear', 'IN', 'december', 'CD'], ['more', 'CD', 'PRP', 's', 'little', 'molly', 's', 'first', 'visit', 'TO', 'brekky', 'central', 'IN', 'PRP', 'be', 'bear', 'IN', 'december', 'CD'], ['more', 'CD']]"
4973804779296342,"[['DT', 'tagged', 'great', 'white', 'be', 'be', 'closely', 'monitor', 'IN', 'authority', 'IN', 'PRP', 'move', 'IN', 'DT', 'coastline'], ['CD', 'shark', 'warn', 'issue', 'IN', 'DT', 'perth', 'beach', 'IN', 'great', 'white', 'spot', 'CD', 'time']]"
